Class,TextLength,2e,bank,br,div,million,money,mr,nbsp,transaction,transfer
1,877,2,0,0,0,1,0,1,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0
1,949,0,0,0,0,0,0,0,0,0,1
0,80,0,0,0,0,0,0,0,0,0,0
0,712,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0
1,3450,0,10,3,36,1,7,0,15,3,1
0,233,0,0,0,0,0,0,0,0,0,0
1,2231,0,1,0,0,0,1,0,0,0,0
1,2197,0,1,5,27,0,1,0,17,0,2
0,99,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,459,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0
1,2402,0,1,0,0,0,2,3,0,1,1
1,1325,0,0,7,0,0,0,0,0,0,0
1,905,0,0,0,0,0,0,0,0,0,0
1,1394,0,6,0,0,0,1,2,0,0,1
1,3088,0,0,40,0,1,7,0,0,0,0
1,1501,0,3,0,0,0,3,0,0,0,1
0,3,0,0,0,0,0,0,0,0,0,0
0,181,0,0,0,0,0,0,0,0,0,0
0,148,0,0,0,0,0,0,0,0,0,0
1,44,0,0,0,0,0,0,1,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
1,2365,17,0,0,0,2,5,0,0,3,3
0,716,0,0,0,0,0,0,0,0,0,0
0,122,0,0,0,0,0,0,0,0,0,0
1,2598,6,0,0,0,1,3,0,0,0,1
0,216,0,0,0,0,0,0,0,0,0,0
1,877,0,2,0,0,0,0,1,0,2,2
1,6597,42,2,0,0,2,2,0,0,8,8
0,822,0,0,0,0,0,0,0,0,0,0
0,94,0,0,0,0,0,0,0,0,0,0
1,1913,82,2,0,0,1,4,2,0,3,0
1,2948,0,7,11,6,2,2,2,0,2,7
1,2280,0,4,0,0,0,2,3,0,0,3
1,1536,0,0,0,0,1,0,0,0,0,0
1,2563,4,0,0,0,1,2,0,0,1,0
1,2673,0,3,0,0,1,0,0,0,6,2
1,2884,0,5,0,0,1,2,6,0,4,2
0,10,0,0,0,0,0,0,0,0,0,0
1,1150,0,0,0,0,0,2,0,0,3,0
0,41,0,0,0,0,0,0,0,0,0,0
1,3412,0,1,50,0,0,0,0,0,1,2
0,146,0,0,0,0,0,0,0,0,0,0
1,1603,0,0,0,0,0,0,2,0,0,0
1,47,0,0,0,0,0,0,0,0,0,0
1,3561,0,5,36,1,1,2,6,0,4,1
1,2610,0,4,10,11,1,0,0,6,1,3
0,9,0,0,0,0,0,0,0,0,0,0
1,2273,0,1,0,0,1,1,1,0,4,0
0,280,0,0,0,0,0,0,0,0,0,0
1,3326,0,7,0,0,2,0,16,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0
1,3018,28,0,0,0,2,6,0,0,0,0
0,86,0,0,0,0,0,0,0,0,0,0
1,2136,0,2,0,0,1,1,2,0,0,0
1,695,0,1,0,0,0,2,1,0,1,0
1,4128,0,3,0,0,4,5,1,0,2,5
0,127,0,0,0,0,0,0,0,0,0,0
1,3993,6,2,0,0,0,1,1,0,1,1
0,96,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0
1,2618,0,0,0,0,0,1,3,0,0,0
0,74,0,0,0,0,0,0,0,0,0,0
0,244,0,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,0,0
1,729,0,0,0,0,0,0,0,0,0,0
0,119,0,0,0,0,0,0,0,0,0,0
0,98,0,0,0,0,0,0,0,0,0,0
0,1368,0,0,0,0,0,0,0,0,0,0
0,243,0,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,0,0,0,0
0,87,0,0,0,0,0,0,0,0,0,0
1,616,0,1,0,0,1,0,0,0,0,1
1,49899,0,0,0,0,0,0,0,0,0,0
1,2650,9,5,0,0,1,5,0,0,1,0
0,4,0,0,0,0,0,0,0,0,0,0
1,3453,18,4,0,0,1,2,2,0,2,0
0,27,0,0,0,0,0,0,0,0,0,0
1,1176,0,1,0,0,1,5,0,0,0,0
1,1788,11,0,0,0,1,0,0,0,0,0
1,94,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,0
0,286,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0
1,2846,0,9,0,0,0,3,2,0,2,1
1,1994,0,1,0,0,1,4,2,0,4,0
1,4073,0,8,21,0,1,1,3,35,5,3
0,13,0,0,0,0,0,0,0,0,0,0
1,3246,0,1,8,58,2,7,1,14,2,0
0,5744,0,0,0,0,0,0,0,0,0,0
0,413,0,0,0,0,0,0,0,0,0,0
0,97,0,0,0,0,0,0,0,0,0,0
0,1252,0,0,0,0,0,0,0,0,0,0
1,1606,12,1,0,0,0,5,0,0,1,0
0,131,0,0,0,0,0,0,0,0,0,0
0,319,0,0,0,0,0,0,0,0,0,0
1,2113,0,5,0,0,1,0,1,0,0,0
0,5306,0,0,0,0,0,0,0,0,0,0
1,2472,15,0,0,0,1,2,1,0,1,3
0,2,0,0,0,0,0,0,0,0,0,0
1,2060,0,0,0,0,0,4,0,0,1,1
0,866,0,0,0,0,0,0,0,0,0,0
1,1921,10,0,0,0,1,3,1,0,1,0
1,194,0,0,0,0,0,0,0,0,0,0
0,140,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0
0,816,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,0
1,1993,0,1,0,0,0,2,0,0,1,0
0,354,0,0,0,0,0,0,0,0,0,0
0,64,0,0,0,0,0,0,0,0,0,0
1,2233,0,0,0,0,1,1,5,0,1,0
0,175,0,0,0,0,0,0,0,0,0,0
0,162,0,0,0,0,0,0,0,0,0,0
0,35,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,0,0
0,165,0,0,0,0,0,0,0,0,0,0
1,318,0,0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0,0,0,0
1,2530,0,4,0,0,0,2,2,0,0,0
1,3856,12,5,0,0,0,4,0,0,0,0
1,1788,8,0,0,0,0,2,0,0,0,1
0,58,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
1,2535,16,3,0,0,1,0,0,0,3,4
0,127,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
0,62,0,0,0,0,0,1,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,366,0,0,0,0,0,0,0,0,0,0
1,1759,0,1,0,0,1,3,0,0,0,1
1,181,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0
1,3036,0,0,0,0,0,2,2,0,5,2
0,3003,0,0,0,0,0,0,0,0,0,0
1,3819,0,2,0,0,0,3,1,0,0,1
1,1511,0,0,0,0,0,3,0,0,0,0
1,2586,0,1,0,0,1,1,2,0,3,1
1,2921,0,0,0,0,5,1,8,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0
1,2048,0,1,0,0,2,2,0,0,1,0
1,646,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0
1,47,0,0,0,0,0,0,0,0,0,0
0,120,0,0,0,0,0,0,0,0,0,0
1,838,0,0,0,0,0,0,2,0,0,0
1,2767,0,10,0,0,1,2,3,0,4,6
0,38,0,0,0,0,0,0,0,0,0,0
0,38,0,0,0,0,0,0,0,0,0,0
1,1885,0,1,0,0,3,0,2,0,1,3
1,2722,0,0,0,0,2,6,0,0,2,0
1,2204,0,5,0,0,1,7,0,0,0,0
0,2079,0,0,0,0,1,0,0,0,0,0
1,3948,0,0,0,0,0,0,2,0,2,0
0,24,0,0,0,0,0,0,0,0,0,0
1,2605,0,1,0,0,1,2,1,0,1,4
1,521,0,0,0,0,0,0,1,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0
1,2242,0,0,0,0,1,5,2,0,0,0
1,2349,0,0,0,0,1,0,1,0,0,0
1,1016,0,0,0,0,0,0,0,0,0,1
0,112,0,0,0,0,0,0,0,0,0,0
0,82,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0
0,3044,0,0,0,0,2,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,125,0,0,0,0,0,0,0,0,0,0
0,297,0,0,0,0,0,0,0,0,0,0
1,3793,0,3,8,38,0,2,0,78,0,0
0,46,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0
0,160,0,0,0,0,0,0,0,0,0,0
1,2387,0,2,13,55,1,3,2,11,1,2
0,125,0,0,0,0,0,0,0,0,0,0
0,152,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
1,50,0,0,0,0,0,0,0,0,0,0
1,3413,0,7,0,0,2,7,0,0,0,0
0,190,0,0,0,0,0,0,0,0,0,0
1,3814,25,1,0,0,1,6,1,0,2,0
0,381,0,0,0,0,0,0,0,0,0,0
0,58,0,0,0,0,0,0,0,0,0,0
1,2984,0,1,0,0,1,1,1,0,3,3
1,2380,0,4,35,19,1,7,0,1,1,1
0,225,0,0,0,0,0,0,0,0,0,0
0,180,0,0,0,0,0,0,0,0,0,0
1,2260,12,1,0,0,1,2,0,0,4,2
0,11,0,0,0,0,0,0,0,0,0,0
0,53,0,0,0,0,0,0,0,0,0,0
1,63200,1,0,0,0,0,0,0,0,0,0
1,2546,11,2,0,0,0,1,0,0,3,1
1,1408,0,0,0,0,2,0,1,0,0,0
1,5196,0,0,14,38,1,9,1,31,0,1
0,48,0,0,0,0,0,0,0,0,0,0
1,2707,12,4,0,0,1,3,4,0,2,2
0,213,0,0,0,0,0,0,0,0,0,0
1,3190,0,4,0,0,1,7,1,0,5,2
0,93,0,0,0,0,0,0,0,0,0,0
1,2030,9,0,0,0,2,3,1,0,0,0
1,319,0,0,6,1,0,0,0,23,0,0
0,62,0,0,0,0,0,0,0,0,0,0
0,87,0,0,0,0,0,0,0,0,0,0
0,173,0,0,0,0,0,0,0,0,0,0
0,445,0,0,0,0,0,0,2,0,0,0
0,826,0,0,0,0,0,0,0,0,0,0
1,3043,0,4,0,0,0,0,0,0,0,4
1,764,0,0,1,0,0,0,0,0,0,0
1,213,0,0,0,0,0,0,0,0,0,0
1,2679,0,0,0,0,2,2,0,0,2,0
0,14,0,0,0,0,0,0,0,0,0,0
1,2179,0,4,0,0,0,2,3,0,0,1
0,94,0,0,0,0,0,0,0,0,0,0
1,3150,0,0,0,0,1,2,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0,0
1,3080,0,6,0,0,1,6,0,0,1,2
0,2,0,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,0,0,0,0,0,0
1,2876,0,1,0,0,0,5,1,0,0,1
0,7147,0,0,0,0,0,0,1,0,0,0
1,841,0,0,0,0,0,0,0,0,0,0
1,2001,0,3,0,0,0,2,0,0,0,0
0,59,0,0,0,0,0,0,0,0,0,0
1,597,0,0,0,3,0,0,0,0,0,0
0,4082,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0
1,2526,0,0,0,0,1,2,1,0,0,0
0,109,0,0,0,0,0,0,0,0,0,0
1,2884,0,4,0,0,1,2,2,0,4,0
0,71,0,0,0,0,0,0,0,0,0,0
0,712,0,0,0,0,0,0,0,0,0,0
0,75,0,0,0,0,0,0,0,0,0,0
1,3854,17,8,0,0,1,9,1,0,1,3
1,2871,0,2,0,0,0,2,1,0,0,0
0,40,0,0,0,0,0,0,0,0,0,0
0,203,0,0,0,0,0,0,0,0,0,0
0,2534,0,0,0,0,0,0,2,0,0,0
1,2158,0,0,0,0,2,1,1,0,1,1
1,2461,13,3,8,23,1,2,1,10,1,0
0,18,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0
1,2419,11,3,0,0,2,2,0,0,3,0
1,1688,0,0,0,0,1,2,0,0,2,3
0,230,0,0,0,0,0,0,0,0,0,0
0,59,0,0,0,0,0,0,0,0,0,0
1,1829,0,7,0,0,1,4,0,0,0,0
0,8,0,0,0,0,0,0,0,0,0,0
1,4139,21,9,0,0,1,2,2,0,3,0
0,12,0,0,0,0,0,0,0,0,0,0
1,2589,21,0,0,0,2,1,0,0,3,0
0,68,0,0,0,0,0,0,0,0,0,0
0,101,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,197,0,0,0,0,0,0,0,0,0,0
1,1909,0,0,0,0,1,3,0,0,1,2
1,2484,13,0,0,0,1,2,0,0,1,0
0,12,0,0,0,0,0,0,0,0,0,0
1,1748,0,4,0,0,2,1,2,0,0,2
0,14,0,0,0,0,0,0,0,0,0,0
1,369,0,0,0,0,1,0,1,0,0,0
0,130,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,0,0,0
0,7039,0,0,0,0,0,0,20,0,0,0
1,558,0,2,0,0,0,0,2,0,0,0
0,224,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,0,0
0,94,0,0,0,0,0,0,0,0,0,0
1,2608,0,0,0,0,2,2,1,0,5,0
0,78,0,0,0,0,0,0,0,0,0,0
0,38,0,0,0,0,0,0,0,0,0,0
1,328,0,0,0,0,0,0,0,0,1,0
0,29,0,0,0,0,0,0,0,0,0,0
0,108,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0
0,125,0,0,0,0,0,0,0,0,0,0
0,58,0,0,0,0,0,0,0,0,0,0
1,3124,0,7,0,0,1,7,2,0,1,1
0,100,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0
1,2212,10,0,0,0,0,2,0,0,1,0
0,81,0,0,0,0,0,0,0,0,0,0
1,2972,0,8,0,0,0,6,0,0,2,2
0,12,0,0,0,0,0,0,0,0,0,0
1,2310,0,1,0,0,2,1,1,0,0,0
1,655,0,0,0,0,0,0,1,0,0,0
1,3002,0,0,0,0,0,0,0,0,0,0
0,7002,0,0,0,0,0,0,0,0,0,0
0,96,0,0,0,0,0,0,0,0,0,0
1,269,0,0,0,0,0,0,0,0,0,0
0,40,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0
1,2584,0,2,10,0,1,5,2,0,5,3
0,225,0,0,0,0,0,0,0,0,0,0
1,2930,0,0,0,0,1,5,2,0,1,3
1,2134,0,4,0,0,1,2,0,0,1,0
1,1493,0,0,0,0,0,0,1,0,0,0
1,3566,0,0,0,0,0,2,0,0,0,0
1,2606,6,0,0,0,0,2,0,0,2,2
1,494,2,0,0,0,0,1,0,0,0,1
0,492,0,0,0,0,0,0,0,0,0,0
1,3238,0,9,0,0,1,5,0,0,4,3
1,1621,0,0,0,0,0,3,0,0,1,0
0,16,0,0,0,0,0,0,0,0,0,0
1,2690,15,2,0,0,3,2,0,0,3,2
1,3921,0,7,13,14,1,3,1,10,0,0
0,68,0,0,0,0,0,0,0,0,0,0
1,2325,0,5,12,1,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0
0,84,0,0,0,0,0,0,0,0,0,0
0,158,0,0,0,0,0,0,0,0,0,0
0,770,0,0,0,0,0,0,0,0,0,0
1,2543,0,2,0,0,1,5,1,0,1,2
0,6,0,0,0,0,0,0,0,0,0,0
0,106,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0
1,2335,15,0,0,0,1,0,0,0,2,0
1,2330,0,0,49,0,0,4,2,8,2,0
0,84,0,0,0,0,0,0,0,0,0,0
0,868,0,0,0,0,0,0,0,0,0,0
0,223,0,0,0,0,0,0,0,0,0,0
0,235,0,0,0,0,0,0,0,0,0,0
1,2618,0,3,0,0,0,1,0,0,1,1
0,1,0,0,0,0,0,0,0,0,0,0
0,359,0,0,0,0,0,0,0,0,0,0
1,2747,2,0,0,0,1,4,0,0,1,0
0,3573,0,0,0,0,0,0,0,0,0,0
0,75,0,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,0,0
0,105,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,74,0,0,0,0,0,0,0,0,0,0
0,256,0,0,0,0,0,0,0,0,0,0
0,226,0,0,0,0,0,0,0,0,0,0
1,952,0,2,0,0,0,1,1,0,1,1
0,9,0,0,0,0,0,0,0,0,0,0
1,2524,0,0,0,0,2,3,1,0,0,0
1,1935,0,0,0,0,0,0,0,0,0,1
0,62,0,0,0,0,0,0,0,0,0,0
1,1498,0,0,0,0,1,0,0,0,0,1
0,446,0,0,0,0,1,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0,0
1,3422,0,4,22,0,2,4,0,0,0,0
0,228,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0
1,1556,0,3,0,0,0,0,1,0,1,0
1,4055,0,0,4,10,2,5,0,4,4,0
1,840,0,2,0,0,1,0,0,0,0,2
1,2610,0,0,0,0,0,2,0,0,0,0
1,68,0,0,0,0,0,0,0,0,0,0
0,70,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0,0
0,207,0,0,0,0,0,0,0,0,0,0
1,1903,9,1,0,0,0,2,1,0,2,1
1,401,0,0,0,0,1,0,0,0,0,0
0,267,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0
0,99,0,0,0,0,0,0,0,0,0,0
1,437,0,0,1,2,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
1,2512,0,2,0,0,1,1,1,0,0,2
1,1865,17,0,0,0,1,4,0,0,4,3
1,1954,0,2,0,0,0,2,3,0,0,0
0,131,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,0
0,401,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,0,0
1,3456,0,1,0,0,1,0,0,0,4,3
0,36,0,0,0,0,0,0,0,0,0,0
0,5503,0,0,0,0,0,0,0,0,0,0
0,77,0,0,0,0,0,0,0,0,0,0
0,258,0,0,0,0,0,0,0,0,0,0
0,104,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,0,0
1,3251,0,5,0,0,1,3,2,0,4,3
1,35567,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,35035,0,1,0,0,1,0,2,0,0,0
0,50,0,0,0,0,0,0,0,0,0,0
0,713,0,0,0,0,0,0,0,0,0,0
0,271,0,0,0,0,0,0,0,0,0,0
1,1188,0,0,0,0,1,0,0,0,0,0
0,43,0,0,0,0,0,0,0,0,0,0
1,3433,25,0,0,0,2,2,0,0,0,0
1,2978,0,1,0,0,1,2,3,0,2,0
1,2532,0,0,0,0,1,2,2,0,0,1
1,2342,0,0,0,0,1,1,1,0,1,2
0,78,0,0,0,0,0,0,0,0,0,0
1,3353,5,4,0,0,1,2,3,0,3,0
0,2,0,0,0,0,0,0,0,0,0,0
0,1767,0,0,0,0,0,0,0,0,0,0
0,1958,0,0,0,0,0,0,0,0,0,0
1,2745,0,0,25,0,2,5,2,17,0,0
1,805,0,2,0,0,1,0,0,0,0,2
0,2,0,0,0,0,0,0,0,0,0,0
1,325,0,0,0,0,0,0,0,0,1,1
0,191,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
1,746,0,1,0,0,0,0,2,0,0,1
0,3741,0,0,0,0,0,2,16,0,0,0
1,9225,14,2,0,0,0,3,3,0,0,0
1,2315,0,1,0,0,0,0,1,0,1,0
1,233,0,0,0,0,0,0,0,0,0,0
1,564,0,0,0,0,0,0,0,0,0,0
0,7170,0,0,0,0,0,0,3,0,0,0
1,2867,7,0,0,0,1,0,0,0,2,1
0,2,0,0,0,0,0,0,0,0,0,0
1,7985,0,8,0,0,3,5,0,0,1,0
1,1062,0,0,0,0,0,1,0,0,0,0
1,3519,0,8,0,0,2,5,0,0,3,2
0,319,0,0,0,0,0,0,0,0,0,0
1,1332,0,0,0,0,1,2,2,0,1,2
0,183,0,0,0,0,0,0,0,0,0,0
1,1354,0,2,0,0,4,2,0,0,0,0
0,39,0,0,0,0,0,0,0,0,0,0
0,221,0,0,0,0,0,0,0,0,0,0
0,40,0,0,0,0,0,0,0,0,0,0
0,56,0,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0,0,0
1,627,0,0,8,0,0,0,0,0,0,0
1,1229,0,0,0,0,0,0,1,0,0,0
1,2618,0,0,0,0,1,3,1,0,0,0
0,108,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,74,0,0,0,0,0,0,0,0,0,0
1,4514,0,0,0,0,0,0,0,0,0,0
0,175,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,1110,0,0,0,0,0,0,0,0,0,0
1,3085,0,0,0,0,1,3,1,0,1,0
0,23,0,0,0,0,0,0,0,0,0,0
0,4562,0,0,0,0,0,0,0,0,0,0
1,1667,0,3,0,0,0,1,1,0,2,2
0,21,0,0,0,0,0,0,0,0,0,0
1,2315,0,4,0,0,0,2,2,0,0,0
0,50,0,0,0,0,0,0,0,0,0,0
0,126,0,0,0,0,0,0,0,0,0,0
0,98,0,0,0,0,0,0,0,0,0,0
1,2383,0,2,0,0,0,2,3,0,1,1
0,423,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0
1,1800,0,2,0,0,0,4,2,0,0,0
0,248,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0
1,247,0,0,0,0,0,0,0,0,0,0
1,878,0,0,0,0,0,0,0,0,0,0
1,4637,0,1,0,0,0,4,1,0,0,0
1,1298,0,3,0,0,1,1,3,0,1,2
1,108,0,0,0,0,0,0,0,0,1,0
1,1942,0,0,0,0,1,3,0,0,0,0
1,210,0,0,0,0,0,0,0,0,0,0
0,35,0,0,0,0,0,0,0,0,0,0
1,4514,0,0,0,0,0,0,0,0,0,0
1,1004,3,0,0,0,1,1,0,0,1,1
0,5,0,0,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,0,0,0,0
1,1501,0,3,0,0,0,3,0,0,0,1
0,5,0,0,0,0,0,0,0,0,0,0
1,2439,0,5,0,0,1,7,0,0,1,3
0,318,0,0,0,0,0,0,0,0,0,0
1,2345,0,1,0,0,2,2,1,0,0,0
1,530,0,0,0,0,0,0,0,0,0,1
0,334,0,0,0,0,0,0,0,0,0,0
1,366,0,2,0,0,0,0,0,0,0,0
0,121,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0
0,135,0,0,0,0,0,0,0,0,0,0
0,106,0,0,0,0,0,0,0,0,0,0
1,2928,0,7,0,0,0,9,3,0,2,2
1,1853,0,1,0,0,1,3,1,0,0,2
0,223,0,0,0,0,0,0,0,0,0,0
0,151,0,0,0,0,0,0,0,0,0,0
0,130,0,0,0,0,0,0,0,0,0,0
1,2472,0,0,0,0,0,8,0,0,1,0
1,885,0,2,0,0,0,0,0,0,0,1
1,1965,0,2,0,0,1,2,1,0,2,0
1,3566,0,0,0,0,0,2,0,0,0,0
0,128,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
1,1474,0,3,0,0,1,2,0,0,1,2
0,17,0,0,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,0,0,0,0
1,1478,0,2,0,0,1,3,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0
1,2375,9,0,0,0,1,0,1,0,0,0
0,72,0,0,0,0,0,0,0,0,0,0
1,2170,0,0,0,0,1,1,1,0,1,3
0,229,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
1,2792,0,0,0,0,1,6,1,0,2,0
1,3401,0,8,0,0,1,8,3,0,6,4
0,16,0,0,0,0,0,0,0,0,0,0
0,114,0,0,0,0,0,0,0,0,0,0
1,672,2,0,0,0,1,1,0,0,2,0
0,1126,0,0,0,0,0,0,0,0,0,0
1,2929,0,5,0,0,2,3,2,0,3,0
1,4249,0,0,26,0,0,3,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0
1,3061,13,5,0,0,1,5,1,0,2,3
0,1,0,0,0,0,0,0,0,0,0,0
0,79,0,0,0,0,0,0,0,0,0,0
0,64,0,0,0,0,0,0,0,0,0,0
1,3264,0,1,0,0,1,1,0,0,2,0
0,44,0,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,0,0
0,106,0,0,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0
0,119,0,0,0,0,0,0,0,0,0,0
1,2212,0,1,0,0,1,2,0,0,0,0
0,139,0,0,0,0,0,0,0,0,0,0
1,89,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0
1,513,0,0,0,0,0,0,0,0,0,0
0,1822,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0
0,75,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,0,0
1,849,0,0,0,0,0,0,0,0,1,0
1,1087,10,0,0,0,1,0,0,0,0,1
0,14,0,0,0,0,0,0,0,0,0,0
1,1780,0,0,0,0,3,1,2,0,0,0
1,1475,0,0,0,0,0,1,0,0,0,0
0,75,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0,0
0,205,0,0,0,0,0,0,0,0,0,0
1,3266,22,0,0,0,1,1,1,0,0,0
1,2447,0,3,0,0,2,4,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0
0,104,0,0,0,0,0,0,0,0,0,0
1,182,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0
0,205,0,0,0,0,0,0,0,0,0,0
0,58,0,0,0,0,0,0,0,0,0,0
1,2997,0,3,0,0,1,0,0,0,3,2
0,48,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0
0,55,0,0,0,0,0,0,0,0,0,0
0,75,0,0,0,0,0,0,0,0,0,0
1,3065,0,8,0,0,1,5,2,0,5,3
1,2602,0,3,0,0,0,2,2,0,2,0
1,3356,0,1,63,15,1,3,1,44,1,4
0,2,0,0,0,0,0,0,0,0,0,0
1,2556,0,0,0,0,1,6,0,0,0,1
0,7163,0,0,0,0,0,0,0,0,0,0
0,5324,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,0,0
1,3993,12,1,0,0,1,5,0,0,5,2
0,6,0,0,0,0,0,0,0,0,0,0
0,121,0,0,0,0,0,0,0,0,0,0
1,1219,0,8,0,0,1,0,0,0,0,2
1,1960,14,0,0,0,1,0,0,0,0,0
1,1665,0,0,0,0,0,3,0,0,1,0
0,1242,0,0,0,0,0,0,0,0,0,0
